,rainfall,temperature,fixedDate
626,0.0,29.399999999999995,2015-09-19
627,2.533333333333333,28.96666666666667,2015-09-20
628,1.4666666666666668,28.7,2015-09-21
629,5.2,28.666666666666668,2015-09-22
630,0.0,28.899999999999995,2015-09-23
631,0.0,28.666666666666668,2015-09-24
632,0.0,28.866666666666664,2015-09-25
633,0.0,29.066666666666666,2015-09-26
634,0.0,29.066666666666666,2015-09-27
635,29.799999999999997,27.633333333333336,2015-09-28
636,0.06666666666666667,28.2,2015-09-29
637,16.599999999999998,28.366666666666664,2015-09-30
638,0.0,28.7,2015-10-01
639,41.26666666666667,27.46666666666667,2015-10-02
640,0.0,28.433333333333334,2015-10-03
641,0.0,29.03333333333333,2015-10-04
642,11.600000000000001,28.2,2015-10-05
643,12.0,27.46666666666667,2015-10-06
644,10.466666666666667,27.96666666666667,2015-10-07
645,0.06666666666666667,28.133333333333336,2015-10-08
646,0.0,29.0,2015-10-09
647,0.0,29.13333333333333,2015-10-10
648,0.0,29.5,2015-10-11
649,0.0,29.3,2015-10-12
650,0.19999999999999998,29.066666666666666,2015-10-13
651,2.8000000000000003,29.0,2015-10-14
652,0.0,29.600000000000005,2015-10-15
653,0.0,29.233333333333334,2015-10-16
654,0.0,29.433333333333334,2015-10-17
655,0.0,29.46666666666667,2015-10-18
656,0.0,29.633333333333336,2015-10-19
657,0.0,29.399999999999995,2015-10-20
658,0.0,29.433333333333334,2015-10-21
659,0.0,29.46666666666667,2015-10-22
660,0.0,29.7,2015-10-23
661,7.666666666666667,29.03333333333333,2015-10-24
662,3.4,28.266666666666666,2015-10-25
664,6.266666666666667,28.666666666666668,2015-10-27
665,19.133333333333336,26.633333333333336,2015-10-28
666,0.0,28.366666666666664,2015-10-29
667,13.800000000000002,27.333333333333332,2015-10-30
668,2.0,27.2,2015-10-31
669,1.0,27.5,2015-11-01
670,9.466666666666667,27.333333333333332,2015-11-02
671,0.0,28.3,2015-11-03
672,0.0,28.0,2015-11-04
673,0.0,28.600000000000005,2015-11-05
674,0.9333333333333332,28.566666666666666,2015-11-06
675,6.866666666666667,27.599999999999998,2015-11-07
676,3.6666666666666665,27.333333333333332,2015-11-08
677,4.8,27.899999999999995,2015-11-09
678,0.4666666666666666,28.066666666666663,2015-11-10
679,7.933333333333334,27.0,2015-11-11
680,0.0,27.866666666666664,2015-11-12
681,14.200000000000001,27.733333333333334,2015-11-13
682,0.26666666666666666,28.733333333333334,2015-11-14
683,0.19999999999999998,27.733333333333334,2015-11-15
684,13.066666666666668,26.2,2015-11-16
685,26.933333333333334,27.066666666666663,2015-11-17
686,0.0,28.8,2015-11-18
687,3.266666666666667,28.46666666666667,2015-11-19
688,10.799999999999999,27.46666666666667,2015-11-20
689,21.86666666666667,27.166666666666668,2015-11-21
690,0.0,28.066666666666663,2015-11-22
691,0.0,29.03333333333333,2015-11-23
692,18.8,26.8,2015-11-24
693,13.799999999999999,27.066666666666666,2015-11-25
694,15.666666666666666,26.633333333333336,2015-11-26
695,2.8000000000000003,27.400000000000002,2015-11-27
696,4.133333333333334,28.399999999999995,2015-11-28
697,9.799999999999999,28.099999999999998,2015-11-29
698,15.600000000000001,27.566666666666666,2015-11-30
699,28.46666666666667,26.666666666666668,2015-12-01
700,5.0,27.26666666666667,2015-12-02
701,5.8,28.166666666666668,2015-12-03
702,2.1333333333333333,28.2,2015-12-04
703,38.6,27.53333333333333,2015-12-05
704,6.400000000000001,27.366666666666664,2015-12-06
705,0.0,28.53333333333333,2015-12-07
706,31.866666666666664,27.8,2015-12-08
707,1.6666666666666667,27.833333333333332,2015-12-09
708,15.533333333333333,27.566666666666666,2015-12-10
709,16.066666666666666,27.166666666666668,2015-12-11
710,26.666666666666668,26.8,2015-12-12
711,16.533333333333335,25.666666666666668,2015-12-13
712,5.266666666666667,27.100000000000005,2015-12-14
713,0.0,27.400000000000002,2015-12-15
714,1.6666666666666667,27.7,2015-12-16
715,0.0,27.666666666666668,2015-12-17
716,4.3999999999999995,27.46666666666667,2015-12-18
717,0.4666666666666666,28.3,2015-12-19
719,0.13333333333333333,28.8,2015-12-21
720,1.5999999999999999,28.933333333333334,2015-12-22
721,19.666666666666668,28.0,2015-12-23
722,27.533333333333335,26.53333333333333,2015-12-24
723,0.0,27.833333333333332,2015-12-25
724,0.0,28.53333333333333,2015-12-26
725,1.8,28.066666666666663,2015-12-27
726,15.733333333333333,27.900000000000002,2015-12-28
727,23.333333333333332,26.400000000000002,2015-12-29
728,0.8000000000000002,28.066666666666666,2015-12-30
729,13.199999999999998,26.5,2015-12-31
730,7.933333333333334,26.766666666666666,2016-01-01
731,20.599999999999998,25.7,2016-01-02
732,6.133333333333334,25.96666666666667,2016-01-03
733,6.933333333333334,27.566666666666666,2016-01-04
734,0.06666666666666667,28.433333333333334,2016-01-05
735,0.3333333333333333,28.46666666666667,2016-01-06
736,0.0,28.63333333333333,2016-01-07
737,0.0,28.433333333333334,2016-01-08
738,0.6,28.633333333333336,2016-01-09
739,0.0,28.7,2016-01-10
740,7.333333333333333,28.233333333333334,2016-01-11
741,0.39999999999999997,28.8,2016-01-12
742,2.533333333333333,28.633333333333336,2016-01-13
743,14.466666666666667,28.13333333333333,2016-01-14
744,22.933333333333334,27.599999999999998,2016-01-15
745,4.2,27.766666666666666,2016-01-16
746,18.8,27.299999999999997,2016-01-17
747,12.133333333333333,28.166666666666668,2016-01-18
748,8.6,27.96666666666667,2016-01-19
749,3.133333333333333,28.0,2016-01-20
750,0.4666666666666666,28.133333333333336,2016-01-21
751,8.133333333333333,28.066666666666666,2016-01-22
752,1.0,28.166666666666668,2016-01-23
753,1.6666666666666667,28.733333333333334,2016-01-24
754,6.666666666666667,27.666666666666668,2016-01-25
755,3.4,27.566666666666663,2016-01-26
756,0.3333333333333333,28.666666666666668,2016-01-27
757,2.1333333333333333,28.333333333333332,2016-01-28
758,10.866666666666667,27.833333333333332,2016-01-29
759,0.06666666666666667,28.566666666666663,2016-01-30
760,9.866666666666667,28.333333333333332,2016-01-31
761,0.0,28.833333333333332,2016-02-01
762,6.733333333333333,27.76666666666667,2016-02-02
763,0.0,28.46666666666667,2016-02-03
764,6.599999999999999,27.76666666666667,2016-02-04
765,10.066666666666666,27.7,2016-02-05
766,5.466666666666666,28.53333333333333,2016-02-06
767,19.933333333333334,26.899999999999995,2016-02-07
768,0.0,27.299999999999997,2016-02-08
769,0.0,26.833333333333332,2016-02-09
770,0.6,26.733333333333334,2016-02-10
771,0.13333333333333333,27.366666666666664,2016-02-11
772,8.866666666666667,27.46666666666667,2016-02-12
773,2.2666666666666666,28.2,2016-02-13
774,18.0,27.933333333333337,2016-02-14
775,12.200000000000001,28.5,2016-02-15
776,0.0,28.53333333333333,2016-02-16
777,0.0,28.066666666666663,2016-02-17
778,2.466666666666667,27.5,2016-02-18
779,74.93333333333334,25.03333333333333,2016-02-19
780,1.5333333333333332,26.399999999999995,2016-02-20
781,0.0,27.5,2016-02-21
782,0.3333333333333333,27.96666666666667,2016-02-22
783,0.19999999999999998,27.866666666666664,2016-02-23
784,28.266666666666666,26.166666666666668,2016-02-24
785,0.0,27.799999999999997,2016-02-25
786,0.0,28.2,2016-02-26
787,0.0,28.266666666666666,2016-02-27
788,0.0,28.400000000000002,2016-02-28
789,0.0,28.633333333333336,2016-02-29
790,0.0,28.46666666666667,2016-03-01
791,0.0,28.333333333333332,2016-03-02
792,0.26666666666666666,28.333333333333332,2016-03-03
793,0.3333333333333333,28.266666666666666,2016-03-04
794,19.73333333333333,28.166666666666668,2016-03-05
795,0.4666666666666666,28.599999999999998,2016-03-06
796,0.7999999999999999,28.266666666666666,2016-03-07
797,5.0,27.866666666666664,2016-03-08
798,0.0,29.066666666666666,2016-03-09
799,2.6,28.53333333333333,2016-03-10
800,0.0,29.266666666666666,2016-03-11
801,0.0,28.766666666666666,2016-03-12
802,7.466666666666666,28.23333333333333,2016-03-13
803,2.3333333333333335,28.766666666666666,2016-03-14
804,0.0,29.066666666666666,2016-03-15
805,0.0,28.633333333333336,2016-03-16
806,0.0,29.0,2016-03-17
807,0.0,28.900000000000002,2016-03-18
808,0.0,29.0,2016-03-19
809,1.6666666666666667,28.96666666666667,2016-03-20
810,3.6666666666666665,29.0,2016-03-21
811,0.3333333333333333,28.600000000000005,2016-03-22
812,0.0,29.133333333333336,2016-03-23
813,3.6666666666666665,29.233333333333334,2016-03-24
814,0.0,28.833333333333332,2016-03-25
815,0.0,29.366666666666664,2016-03-26
816,0.0,29.46666666666667,2016-03-27
817,0.0,29.633333333333336,2016-03-28
818,0.5333333333333333,29.2,2016-03-29
819,0.0,29.366666666666664,2016-03-30
820,0.5333333333333333,29.200000000000003,2016-03-31
821,0.06666666666666667,29.599999999999998,2016-04-01
822,0.0,29.833333333333332,2016-04-02
823,14.466666666666667,28.666666666666668,2016-04-03
824,2.6666666666666665,29.266666666666666,2016-04-04
825,3.266666666666667,28.833333333333332,2016-04-05
826,0.0,29.5,2016-04-06
827,0.0,29.36666666666667,2016-04-07
828,3.466666666666667,29.633333333333336,2016-04-08
829,10.2,28.333333333333332,2016-04-09
830,0.4666666666666666,29.433333333333334,2016-04-10
831,0.0,29.8,2016-04-11
832,6.2,30.0,2016-04-12
833,0.7333333333333334,29.933333333333337,2016-04-13
834,11.266666666666666,29.833333333333332,2016-04-14
835,4.0,29.066666666666663,2016-04-15
836,9.733333333333333,29.76666666666667,2016-04-16
837,7.933333333333334,29.76666666666667,2016-04-17
838,0.0,30.233333333333334,2016-04-18
839,0.06666666666666667,30.633333333333336,2016-04-19
840,10.933333333333332,29.03333333333333,2016-04-20
841,0.0,30.2,2016-04-21
842,12.866666666666667,29.5,2016-04-22
843,5.866666666666667,29.233333333333334,2016-04-23
844,5.0,29.13333333333333,2016-04-24
845,18.666666666666668,28.7,2016-04-25
846,2.733333333333333,29.133333333333336,2016-04-26
847,2.733333333333333,29.099999999999998,2016-04-27
854,0.06666666666666667,30.733333333333334,2016-05-04
861,22.866666666666664,29.2,2016-05-11
862,2.7999999999999994,29.433333333333337,2016-05-12
863,3.533333333333333,28.8,2016-05-13
864,8.866666666666667,27.7,2016-05-14
865,7.866666666666667,28.566666666666666,2016-05-15
866,14.333333333333334,28.566666666666666,2016-05-16
867,4.466666666666666,29.3,2016-05-17
868,22.46666666666667,28.366666666666664,2016-05-18
869,0.06666666666666667,28.833333333333332,2016-05-19
870,0.9333333333333332,29.96666666666667,2016-05-20
871,12.733333333333334,28.866666666666664,2016-05-21
872,21.400000000000002,28.433333333333337,2016-05-22
873,0.7333333333333334,29.666666666666668,2016-05-23
875,0.26666666666666666,30.133333333333336,2016-05-25
876,0.06666666666666667,29.0,2016-05-26
877,0.0,30.133333333333336,2016-05-27
878,22.733333333333334,29.266666666666666,2016-05-28
879,0.0,30.133333333333336,2016-05-29
880,3.7999999999999994,28.53333333333333,2016-05-30
881,0.06666666666666667,29.2,2016-05-31
882,8.0,27.8,2016-06-01
883,5.933333333333334,28.366666666666664,2016-06-02
884,0.0,28.433333333333334,2016-06-03
889,15.33333333333333,27.833333333333332,2016-06-08
899,0.5333333333333333,27.2,2016-06-18
900,0.0,27.7,2016-06-19
901,0.0,28.8,2016-06-20
902,0.06666666666666667,29.099999999999998,2016-06-21
903,2.1333333333333333,27.433333333333334,2016-06-22
906,0.0,29.333333333333332,2016-06-25
907,0.5333333333333333,29.0,2016-06-26
910,0.0,30.633333333333336,2016-06-29
922,14.4,28.166666666666668,2016-07-11
923,0.0,30.100000000000005,2016-07-12
924,16.733333333333334,28.03333333333333,2016-07-13
925,12.200000000000001,27.200000000000003,2016-07-14
926,19.466666666666665,27.100000000000005,2016-07-15
927,0.5333333333333333,28.5,2016-07-16
928,2.533333333333333,27.7,2016-07-17
929,15.399999999999999,27.7,2016-07-18
930,16.53333333333333,27.933333333333334,2016-07-19
931,28.733333333333334,27.166666666666668,2016-07-20
932,29.733333333333334,27.399999999999995,2016-07-21
933,12.533333333333333,26.2,2016-07-22
934,2.3333333333333335,27.2,2016-07-23
935,1.4666666666666668,27.333333333333332,2016-07-24
936,0.06666666666666667,27.633333333333336,2016-07-25
937,17.866666666666667,26.333333333333332,2016-07-26
938,0.0,28.400000000000002,2016-07-27
939,3.733333333333333,27.900000000000002,2016-07-28
940,0.0,28.7,2016-07-29
941,0.19999999999999998,29.03333333333333,2016-07-30
942,2.2666666666666666,28.03333333333333,2016-07-31
943,19.333333333333332,27.5,2016-08-01
944,0.0,29.3,2016-08-02
945,4.066666666666666,27.76666666666667,2016-08-03
946,0.0,28.7,2016-08-04
947,0.20000000000000004,29.599999999999998,2016-08-05
948,9.4,28.666666666666668,2016-08-06
949,0.06666666666666667,29.433333333333337,2016-08-07
950,0.0,29.666666666666668,2016-08-08
951,0.0,29.266666666666666,2016-08-09
952,0.0,29.96666666666667,2016-08-10
953,11.199999999999998,29.13333333333333,2016-08-11
954,4.8,29.166666666666668,2016-08-12
955,1.4000000000000001,29.5,2016-08-13
956,0.26666666666666666,29.066666666666666,2016-08-14
957,0.0,29.599999999999998,2016-08-15
958,0.0,29.666666666666668,2016-08-16
959,0.7333333333333334,29.46666666666667,2016-08-17
960,0.0,30.23333333333333,2016-08-18
961,17.4,28.366666666666664,2016-08-19
962,4.8,29.600000000000005,2016-08-20
963,17.8,27.8,2016-08-21
964,0.06666666666666667,29.333333333333332,2016-08-22
965,6.066666666666666,29.46666666666667,2016-08-23
966,27.53333333333333,27.96666666666667,2016-08-24
967,0.0,29.5,2016-08-25
968,0.0,29.633333333333336,2016-08-26
969,0.0,29.599999999999998,2016-08-27
970,0.0,29.266666666666666,2016-08-28
971,3.533333333333333,29.433333333333334,2016-08-29
972,6.8,27.73333333333333,2016-08-30
973,4.066666666666666,28.2,2016-08-31
974,10.266666666666666,26.96666666666667,2016-09-01
975,0.0,28.5,2016-09-02
976,0.0,29.366666666666664,2016-09-03
977,14.266666666666666,28.566666666666666,2016-09-04
978,4.2,28.233333333333334,2016-09-05
979,7.0,28.96666666666667,2016-09-06
980,8.333333333333334,27.766666666666666,2016-09-07
981,0.0,29.400000000000002,2016-09-08
982,3.533333333333333,27.666666666666668,2016-09-09
983,4.0,27.2,2016-09-10
984,6.533333333333332,28.633333333333336,2016-09-11
985,5.133333333333334,26.600000000000005,2016-09-12
986,0.0,29.066666666666666,2016-09-13
987,27.46666666666667,26.7,2016-09-14
988,0.0,29.066666666666663,2016-09-15
989,9.999999999999998,28.333333333333332,2016-09-16
990,1.3333333333333333,29.03333333333333,2016-09-17
991,11.799999999999999,28.566666666666666,2016-09-18
992,6.6000000000000005,28.633333333333336,2016-09-19
993,5.133333333333334,28.5,2016-09-20
994,1.2333333333333334,28.333333333333332,2016-09-21
995,0.0,28.53333333333333,2016-09-22
996,0.0,28.900000000000002,2016-09-23
997,0.0,29.066666666666666,2016-09-24
998,0.19999999999999998,29.0,2016-09-25
999,0.0,28.733333333333334,2016-09-26
1000,0.0,28.7,2016-09-27
1001,0.13333333333333333,29.8,2016-09-28
1002,0.0,29.46666666666667,2016-09-29
1003,4.333333333333333,28.600000000000005,2016-09-30
1004,0.6666666666666666,28.066666666666666,2016-10-01
1005,0.4666666666666666,29.96666666666667,2016-10-02
1006,38.06666666666667,27.96666666666667,2016-10-03
1007,0.0,28.666666666666668,2016-10-04
1008,0.0,28.7,2016-10-05
1009,3.4000000000000004,28.2,2016-10-06
1010,27.666666666666668,26.066666666666666,2016-10-07
1011,0.06666666666666667,28.433333333333334,2016-10-08
1012,0.3333333333333333,28.96666666666667,2016-10-09
1013,0.0,29.766666666666666,2016-10-10
1014,0.0,30.2,2016-10-11
1015,0.06666666666666667,29.833333333333332,2016-10-12
1016,0.0,29.46666666666667,2016-10-13
1017,22.2,28.666666666666668,2016-10-14
1018,0.06666666666666667,29.899999999999995,2016-10-15
1019,5.733333333333333,28.766666666666666,2016-10-16
1020,0.0,29.2,2016-10-17
1021,12.266666666666666,29.5,2016-10-18
1022,20.999999999999996,27.633333333333336,2016-10-19
1023,0.0,29.2,2016-10-20
1024,3.0666666666666664,29.066666666666666,2016-10-21
1025,1.5333333333333334,28.5,2016-10-22
1026,0.3333333333333333,28.53333333333333,2016-10-23
1027,2.8666666666666667,27.36666666666667,2016-10-24
1028,27.2,27.099999999999998,2016-10-25
1029,1.5999999999999999,27.433333333333337,2016-10-26
1030,11.0,26.0,2016-10-27
1031,9.799999999999999,27.233333333333334,2016-10-28
1032,9.333333333333334,27.166666666666668,2016-10-29
1033,0.8666666666666667,27.46666666666667,2016-10-30
1034,1.4666666666666668,28.633333333333336,2016-10-31
1035,24.066666666666666,27.3,2016-11-01
1036,4.333333333333333,27.53333333333333,2016-11-02
1037,8.733333333333333,27.600000000000005,2016-11-03
1038,1.2,28.166666666666668,2016-11-04
1039,13.4,26.833333333333332,2016-11-05
1040,2.1333333333333333,28.5,2016-11-06
1041,1.4666666666666666,26.933333333333334,2016-11-07
1042,0.0,29.0,2016-11-08
1043,25.533333333333335,27.933333333333334,2016-11-09
1044,10.533333333333333,27.7,2016-11-10
1045,3.4666666666666663,26.766666666666666,2016-11-11
1046,11.4,27.366666666666664,2016-11-12
1047,0.06666666666666667,27.599999999999998,2016-11-13
1048,39.6,25.600000000000005,2016-11-14
1049,0.06666666666666667,27.53333333333333,2016-11-15
1050,21.8,26.733333333333334,2016-11-16
1051,17.0,27.46666666666667,2016-11-17
1052,0.6,27.7,2016-11-18
1053,12.133333333333333,27.866666666666664,2016-11-19
1054,2.0,28.133333333333336,2016-11-20
1055,2.6666666666666665,28.333333333333332,2016-11-21
1056,8.4,27.633333333333336,2016-11-22
1057,0.7333333333333334,27.933333333333334,2016-11-23
1058,0.06666666666666667,27.8,2016-11-24
1059,13.799999999999999,27.833333333333332,2016-11-25
1060,23.2,27.333333333333332,2016-11-26
1061,3.3333333333333335,27.133333333333336,2016-11-27
1062,0.0,27.600000000000005,2016-11-28
1063,0.4000000000000001,26.46666666666667,2016-11-29
1064,0.0,28.066666666666666,2016-11-30
1065,24.133333333333336,25.76666666666667,2016-12-01
1066,2.6666666666666665,27.26666666666667,2016-12-02
1067,1.9333333333333336,27.600000000000005,2016-12-03
1068,6.866666666666667,29.0,2016-12-04
1069,9.0,28.96666666666667,2016-12-05
1070,7.466666666666668,28.233333333333334,2016-12-06
1071,11.200000000000001,28.433333333333334,2016-12-07
1072,0.19999999999999998,28.76666666666667,2016-12-08
1073,11.733333333333334,27.23333333333333,2016-12-09
1074,1.5333333333333334,27.733333333333334,2016-12-10
1075,3.466666666666667,26.46666666666667,2016-12-11
1076,0.0,28.266666666666666,2016-12-12
1077,0.19999999999999998,28.3,2016-12-13
1078,0.13333333333333333,28.333333333333332,2016-12-14
1079,0.0,28.766666666666666,2016-12-15
1080,0.7999999999999999,28.666666666666668,2016-12-16
1081,13.4,27.3,2016-12-17
1082,8.733333333333333,26.899999999999995,2016-12-18
1083,2.5333333333333337,28.066666666666666,2016-12-19
1084,0.3333333333333333,28.26666666666667,2016-12-20
1085,1.2,28.53333333333333,2016-12-21
1086,20.4,26.866666666666664,2016-12-22
1087,12.933333333333335,27.133333333333336,2016-12-23
1088,33.333333333333336,26.7,2016-12-24
1089,9.266666666666667,26.933333333333334,2016-12-25
1090,0.0,26.8,2016-12-26
1091,4.466666666666666,26.26666666666667,2016-12-27
1092,3.0,25.666666666666668,2016-12-28
1093,0.0,27.733333333333334,2016-12-29
1094,6.133333333333333,27.0,2016-12-30
1095,0.0,26.76666666666667,2016-12-31
1096,4.333333333333333,27.066666666666663,2017-01-01
1097,15.799999999999999,26.333333333333332,2017-01-02
1098,0.4666666666666666,26.599999999999998,2017-01-03
1099,5.333333333333333,26.96666666666667,2017-01-04
1100,3.1333333333333333,27.933333333333334,2017-01-05
1101,0.0,28.599999999999998,2017-01-06
1102,0.0,29.399999999999995,2017-01-07
1103,0.26666666666666666,29.5,2017-01-08
1104,0.0,28.799999999999997,2017-01-09
1105,9.133333333333333,28.23333333333333,2017-01-10
1106,15.733333333333334,27.366666666666664,2017-01-11
1107,0.0,28.23333333333333,2017-01-12
1108,0.0,27.933333333333337,2017-01-13
1109,0.13333333333333333,27.96666666666667,2017-01-14
1110,3.9333333333333336,27.933333333333334,2017-01-15
1111,1.0,27.766666666666666,2017-01-16
1112,0.0,27.900000000000002,2017-01-17
1113,11.266666666666666,26.766666666666666,2017-01-18
1114,27.266666666666666,26.666666666666668,2017-01-19
1115,4.3999999999999995,26.5,2017-01-20
1116,22.933333333333334,26.7,2017-01-21
1117,17.266666666666666,26.53333333333333,2017-01-22
1118,60.93333333333334,25.066666666666666,2017-01-23
1119,12.6,24.133333333333336,2017-01-24
1120,2.8666666666666667,25.900000000000002,2017-01-25
1121,1.1333333333333335,27.166666666666668,2017-01-26
1122,0.19999999999999998,27.333333333333332,2017-01-27
1123,1.3333333333333333,26.266666666666666,2017-01-28
1124,0.19999999999999998,26.46666666666667,2017-01-29
1125,5.6000000000000005,26.166666666666668,2017-01-30
1126,0.0,27.066666666666666,2017-01-31
1127,10.266666666666667,27.0,2017-02-01
1128,0.9333333333333332,27.233333333333334,2017-02-02
1129,11.466666666666667,27.46666666666667,2017-02-03
1130,15.4,27.0,2017-02-04
1131,7.8,27.399999999999995,2017-02-05
1132,1.8,27.766666666666666,2017-02-06
1133,13.4,26.433333333333337,2017-02-07
1134,9.666666666666666,26.733333333333334,2017-02-08
1135,0.6,27.633333333333336,2017-02-09
1136,0.0,27.7,2017-02-10
1137,0.39999999999999997,27.366666666666664,2017-02-11
1138,5.466666666666666,26.26666666666667,2017-02-12
1139,1.8,26.566666666666666,2017-02-13
1140,1.5999999999999999,26.566666666666663,2017-02-14
1141,10.0,25.53333333333333,2017-02-15
1142,0.3333333333333333,26.633333333333336,2017-02-16
1143,0.0,27.266666666666666,2017-02-17
1144,0.0,27.133333333333336,2017-02-18
1145,0.0,27.73333333333333,2017-02-19
1146,6.666666666666667,27.566666666666666,2017-02-20
1147,12.066666666666668,27.2,2017-02-21
1148,1.4666666666666668,27.633333333333336,2017-02-22
1149,16.733333333333334,26.900000000000002,2017-02-23
1150,20.599999999999998,25.066666666666666,2017-02-24
1151,1.1333333333333335,26.7,2017-02-25
1152,5.8,27.266666666666666,2017-02-26
1153,0.5333333333333333,27.46666666666667,2017-02-27
1154,11.0,26.733333333333334,2017-02-28
1155,27.46666666666667,25.066666666666666,2017-03-01
1156,0.6,26.833333333333332,2017-03-02
1157,22.8,26.099999999999998,2017-03-03
1158,7.533333333333334,25.433333333333337,2017-03-04
1159,3.466666666666667,26.933333333333334,2017-03-05
1160,8.733333333333334,26.833333333333332,2017-03-06
1161,12.133333333333333,27.0,2017-03-07
1162,0.0,27.5,2017-03-08
1163,0.06666666666666667,27.26666666666667,2017-03-09
1164,0.0,27.333333333333332,2017-03-10
1165,0.13333333333333333,27.566666666666666,2017-03-11
1166,2.466666666666667,26.866666666666664,2017-03-12
1167,0.13333333333333333,27.96666666666667,2017-03-13
1168,10.333333333333334,26.96666666666667,2017-03-14
1169,0.0,28.8,2017-03-15
1170,0.0,28.46666666666667,2017-03-16
1171,11.0,27.333333333333332,2017-03-17
1172,0.0,28.400000000000002,2017-03-18
1173,0.8666666666666667,28.333333333333332,2017-03-19
1174,11.799999999999999,26.76666666666667,2017-03-20
1175,4.466666666666667,28.0,2017-03-21
1176,2.466666666666667,27.8,2017-03-22
1177,0.0,28.900000000000002,2017-03-23
1178,0.7999999999999999,28.3,2017-03-24
1179,1.0666666666666667,27.96666666666667,2017-03-25
1180,3.133333333333333,28.900000000000002,2017-03-26
1181,1.6666666666666667,28.7,2017-03-27
1182,11.333333333333334,26.73333333333333,2017-03-28
1183,4.8,27.03333333333333,2017-03-29
1184,8.666666666666666,25.933333333333337,2017-03-30
1185,8.4,27.3,2017-03-31
1186,2.733333333333333,26.933333333333334,2017-04-01
1187,1.2000000000000002,27.633333333333336,2017-04-02
1188,2.6666666666666665,27.566666666666666,2017-04-03
1189,9.666666666666666,28.566666666666666,2017-04-04
1190,0.0,29.0,2017-04-05
1191,0.26666666666666666,28.96666666666667,2017-04-06
1192,19.133333333333333,28.0,2017-04-07
1193,2.3333333333333335,27.133333333333336,2017-04-08
1194,2.066666666666667,28.03333333333333,2017-04-09
1195,2.1999999999999997,27.600000000000005,2017-04-10
1196,4.2,28.733333333333334,2017-04-11
1197,12.733333333333333,28.266666666666666,2017-04-12
1198,16.333333333333332,27.066666666666666,2017-04-13
1199,27.26666666666667,27.233333333333334,2017-04-14
1200,9.0,27.8,2017-04-15
1201,0.26666666666666666,28.366666666666664,2017-04-16
1202,5.933333333333334,28.766666666666666,2017-04-17
1203,24.266666666666666,27.03333333333333,2017-04-18
1204,0.06666666666666667,28.0,2017-04-19
1205,31.066666666666666,27.866666666666664,2017-04-20
1206,46.199999999999996,27.700000000000003,2017-04-21
1207,0.9333333333333332,28.333333333333332,2017-04-22
1208,4.666666666666667,28.3,2017-04-23
1209,10.799999999999999,27.633333333333336,2017-04-24
1210,1.6666666666666667,27.066666666666666,2017-04-25
1211,1.4666666666666668,27.366666666666664,2017-04-26
1212,11.133333333333333,27.933333333333337,2017-04-27
1213,20.73333333333333,27.46666666666667,2017-04-28
1214,1.5333333333333332,27.900000000000002,2017-04-29
1215,0.0,28.8,2017-04-30
1216,0.13333333333333333,29.0,2017-05-01
1217,4.866666666666666,28.03333333333333,2017-05-02
1218,0.20000000000000004,28.96666666666667,2017-05-03
1219,13.933333333333332,28.666666666666668,2017-05-04
1220,2.8666666666666667,28.566666666666666,2017-05-05
1221,11.533333333333333,28.266666666666666,2017-05-06
1222,8.733333333333333,27.933333333333337,2017-05-07
1223,0.0,28.600000000000005,2017-05-08
1224,8.733333333333334,29.5,2017-05-09
1225,15.133333333333333,27.2,2017-05-10
1226,0.13333333333333333,28.26666666666667,2017-05-11
1227,5.933333333333334,28.366666666666664,2017-05-12
1228,0.0,28.933333333333334,2017-05-13
1229,0.0,29.433333333333334,2017-05-14
1233,2.8000000000000003,29.399999999999995,2017-05-18
1234,4.133333333333334,29.333333333333332,2017-05-19
1235,0.0,29.866666666666664,2017-05-20
1236,13.066666666666668,28.53333333333333,2017-05-21
1237,30.86666666666667,28.333333333333332,2017-05-22
1238,0.0,29.766666666666666,2017-05-23
1239,24.333333333333332,26.5,2017-05-24
1240,0.0,28.266666666666666,2017-05-25
1241,19.400000000000002,27.46666666666667,2017-05-26
1242,1.3333333333333333,28.266666666666666,2017-05-27
1243,2.0,29.133333333333336,2017-05-28
1244,0.0,29.46666666666667,2017-05-29
1247,6.266666666666667,27.96666666666667,2017-06-01
1248,0.0,29.3,2017-06-02
1249,0.0,29.96666666666667,2017-06-03
1250,0.0,30.2,2017-06-04
1251,0.0,30.099999999999998,2017-06-05
1252,0.0,29.933333333333337,2017-06-06
1254,0.39999999999999997,29.7,2017-06-08
1256,33.333333333333336,29.066666666666663,2017-06-10
1258,0.0,29.599999999999998,2017-06-12
1259,2.4,29.366666666666664,2017-06-13
1263,0.0,29.266666666666666,2017-06-17
1264,20.266666666666666,27.233333333333334,2017-06-18
1265,0.0,28.100000000000005,2017-06-19
1266,0.0,29.2,2017-06-20
1267,14.4,28.599999999999998,2017-06-21
1268,0.06666666666666667,28.900000000000002,2017-06-22
1269,11.266666666666667,26.933333333333334,2017-06-23
1270,0.0,28.633333333333336,2017-06-24
1271,12.733333333333334,27.533333333333335,2017-06-25
1272,3.8000000000000003,27.933333333333334,2017-06-26
1273,1.5333333333333332,26.3,2017-06-27
1277,0.0,29.366666666666664,2017-07-01
1278,0.06666666666666667,28.8,2017-07-02
1279,11.733333333333334,27.2,2017-07-03
1280,0.0,28.63333333333333,2017-07-04
1281,27.8,27.366666666666664,2017-07-05
1284,13.200000000000001,28.23333333333333,2017-07-08
